Date,Open,Last,High,Low,Range,Volume,1Y POC,3Y POC,YTD POC,1WK POC,1M POC
2023/2/3,4176.00,4147.75,4194.00,4132.50,61.50,2354996,3993.50,3993.00,3990.25,0.00,3994.50
2023/2/6,4134.25,4123.50,4143.00,4104.00,39.00,1560324,3993.50,3993.00,3990.25,0.00,3994.50
2023/2/7,4123.50,4175.75,4188.25,4098.25,90.00,2180936,3993.50,3993.00,3990.25,0.00,3994.50
2023/2/8,4167.25,4130.50,4179.25,4121.25,58.00,1804101,3993.50,3993.00,3990.25,0.00,3994.50
2023/2/9,4132.25,4091.75,4170.25,4078.25,92.00,1828571,3993.50,3993.00,3990.25,0.00,3994.50
2023/2/10,4098.00,4099.75,4104.25,4060.75,43.50,1744956,3993.50,3993.00,3990.25,0.00,3994.50
2023/2/13,4105.00,4147.25,4150.75,4078.75,72.00,1376325,3993.50,3993.00,3990.25,0.00,3994.50
2023/2/14,4149.75,4145.50,4186.50,4103.75,82.75,2379034,3993.50,3993.00,3990.25,0.00,3994.50
2023/2/15,4141.25,4158.25,4161.75,4113.00,48.75,1611550,3993.50,3993.00,3990.25,0.00,3994.50
2023/2/16,4159.00,4099.75,4168.50,4095.00,73.50,2042993,3993.50,3993.00,3990.25,0.00,3994.50
2023/2/17,4095.50,4087.50,4096.00,4055.75,40.25,2008448,3993.50,3993.00,3990.25,0.00,3994.50
2023/2/21,4083.00,4005.75,4089.25,4002.00,87.25,1883040,3993.50,3993.00,3990.25,0.00,3994.50
2023/2/22,4007.50,3999.00,4025.00,3983.75,41.25,1925300,3993.50,3993.00,3990.25,3991.00,3994.50
2023/2/23,4010.00,4018.75,4034.25,3974.25,60.00,1955820,3993.50,3993.00,3990.25,3991.00,3994.50
2023/2/24,4015.25,3975.75,4023.25,3947.50,75.75,2063242,3993.50,3993.00,3990.25,3991.00,3994.50
2023/2/27,3976.50,3988.00,4024.75,3973.00,51.75,1586754,3993.50,3993.00,3990.25,3991.00,3994.50
