Date,Time,Last,High,Low,Volume,# of Trades,Bid Volume,Ask Volume,Delta,GLOBEX VWAP,IB High Ext 1,IB High,IB Mid,IB High Ext 3,IB High Ext 2,IB Low Ext 1,IB Low Ext 2,US POC,US VWAP,ON POC,GLOBEX VWAP
2023/2/20,05:30:00.0,4080.25,4080.50,4078.25,826,623,320,506,Delta,4081.72,0,0,0,0,0,0,0,0.00,0.00,4082.50,4081.72
2023/2/20,05:35:00.0,4080.25,4080.50,4079.50,315,258,150,165,Delta,4081.72,0,0,0,0,0,0,0,0.00,0.00,4082.50,4081.72
2023/2/20,05:40:00.0,4080.00,4080.50,4079.25,267,200,174,93,Delta,4081.71,0,0,0,0,0,0,0,0.00,0.00,4082.50,4081.71
2023/2/20,05:45:00.0,4079.75,4080.25,4078.50,383,317,205,178,Delta,4081.70,0,0,0,0,0,0,0,0.00,0.00,4082.50,4081.70
2023/2/20,05:50:00.0,4080.00,4080.75,4079.50,396,302,154,242,Delta,4081.69,0,0,0,0,0,0,0,0.00,0.00,4082.50,4081.69
2023/2/20,05:55:00.0,4079.75,4080.25,4078.50,284,230,159,125,Delta,4081.68,0,0,0,0,0,0,0,0.00,0.00,4082.50,4081.68
2023/2/20,06:00:00.0,4079.25,4080.50,4078.00,476,366,257,219,Delta,4081.66,0,0,0,0,0,0,0,0.00,0.00,4082.50,4081.66
2023/2/20,06:05:00.0,4080.25,4080.50,4078.75,343,260,133,210,Delta,4081.65,0,0,0,0,0,0,0,0.00,0.00,4082.50,4081.65
2023/2/20,06:10:00.0,4082.50,4082.75,4079.75,750,532,182,568,Delta,4081.66,0,0,0,0,0,0,0,0.00,0.00,4082.50,4081.66
2023/2/20,06:15:00.0,4082.50,4082.75,4081.75,453,354,209,244,Delta,4081.67,0,0,0,0,0,0,0,0.00,0.00,4082.50,4081.67
2023/2/20,06:20:00.0,4082.25,4082.75,4081.25,263,202,123,140,Delta,4081.67,0,0,0,0,0,0,0,0.00,0.00,4082.50,4081.67
2023/2/20,06:25:00.0,4084.25,4084.25,4082.00,698,464,226,472,Delta,4081.70,0,0,0,0,0,0,0,0.00,0.00,4082.50,4081.70
2023/2/20,06:30:00.0,4084.00,4084.50,4083.25,507,366,305,202,Delta,4081.71,0,0,0,0,0,0,0,0.00,0.00,4082.50,4081.71
2023/2/20,06:35:00.0,4083.25,4084.50,4083.25,479,337,311,168,Delta,4081.73,0,0,0,0,0,0,0,0.00,0.00,4082.50,4081.73
2023/2/20,06:40:00.0,4082.75,4083.75,4082.25,565,396,319,246,Delta,4081.73,0,0,0,0,0,0,0,0.00,0.00,4082.50,4081.73
2023/2/20,06:45:00.0,4082.75,4084.25,4082.25,492,359,258,234,Delta,4081.74,0,0,0,0,0,0,0,0.00,0.00,4082.50,4081.74
2023/2/20,06:50:00.0,4083.50,4084.00,4082.50,230,195,113,117,Delta,4081.75,0,0,0,0,0,0,0,0.00,0.00,4082.50,4081.75
2023/2/20,06:55:00.0,4083.00,4084.25,4082.25,301,251,142,159,Delta,4081.75,0,0,0,0,0,0,0,0.00,0.00,4082.50,4081.75
2023/2/20,07:00:00.0,4082.00,4083.25,4081.75,660,513,380,280,Delta,4081.75,0,0,0,0,0,0,0,0.00,0.00,4082.50,4081.75
2023/2/20,07:05:00.0,4082.75,4084.75,4081.75,1293,956,579,714,Delta,4081.77,0,0,0,0,0,0,0,0.00,0.00,4082.50,4081.77
2023/2/20,07:10:00.0,4080.75,4082.75,4080.75,794,595,464,330,Delta,4081.76,0,0,0,0,0,0,0,0.00,0.00,4082.50,4081.76
2023/2/20,07:15:00.0,4080.75,4080.75,4079.25,793,586,422,371,Delta,4081.75,0,0,0,0,0,0,0,0.00,0.00,4082.50,4081.75
2023/2/20,07:20:00.0,4080.25,4080.75,4080.25,287,228,130,157,Delta,4081.74,0,0,0,0,0,0,0,0.00,0.00,4082.50,4081.74
2023/2/20,07:25:00.0,4080.25,4080.75,4080.00,242,196,109,133,Delta,4081.74,0,0,0,0,0,0,0,0.00,0.00,4082.50,4081.74
2023/2/20,07:30:00.0,4082.25,4082.75,4080.00,867,640,352,515,Delta,4081.75,0,0,0,0,0,0,0,0.00,0.00,4082.50,4081.75
2023/2/20,07:35:00.0,4081.50,4082.75,4081.25,570,415,315,255,Delta,4081.74,0,0,0,0,0,0,0,0.00,0.00,4082.50,4081.74
2023/2/20,07:40:00.0,4081.00,4081.75,4080.75,139,115,82,57,Delta,4081.74,0,0,0,0,0,0,0,0.00,0.00,4082.50,4081.74
2023/2/20,07:45:00.0,4082.25,4082.75,4081.00,631,433,296,335,Delta,4081.75,0,0,0,0,0,0,0,0.00,0.00,4082.50,4081.75
2023/2/20,07:50:00.0,4082.50,4082.50,4082.00,438,296,169,269,Delta,4081.75,0,0,0,0,0,0,0,0.00,0.00,4082.50,4081.75
2023/2/20,07:55:00.0,4082.00,4083.25,4081.50,889,605,453,436,Delta,4081.75,0,0,0,0,0,0,0,0.00,0.00,4082.50,4081.75
2023/2/20,08:00:00.0,4083.50,4083.50,4081.75,875,581,420,455,Delta,4081.77,0,0,0,0,0,0,0,0.00,0.00,4082.50,4081.77
2023/2/20,08:05:00.0,4083.25,4084.00,4082.75,308,257,132,176,Delta,4081.78,0,0,0,0,0,0,0,0.00,0.00,4082.50,4081.78
2023/2/20,08:10:00.0,4083.00,4083.75,4082.75,265,226,129,136,Delta,4081.78,0,0,0,0,0,0,0,0.00,0.00,4082.50,4081.78
2023/2/20,08:15:00.0,4082.50,4083.50,4082.25,352,280,176,176,Delta,4081.79,0,0,0,0,0,0,0,0.00,0.00,4082.50,4081.79
2023/2/20,08:20:00.0,4083.25,4084.00,4082.50,549,419,252,297,Delta,4081.80,0,0,0,0,0,0,0,0.00,0.00,4082.50,4081.80
2023/2/20,08:25:00.0,4084.00,4084.00,4083.00,285,237,150,135,Delta,4081.80,0,0,0,0,0,0,0,0.00,0.00,4082.50,4081.80
2023/2/20,08:30:00.0,4084.25,4084.50,4083.25,547,433,270,277,Delta,4081.82,0,0,0,0,0,0,0,0.00,0.00,4082.50,4081.82
2023/2/20,08:35:00.0,4084.25,4084.75,4083.00,604,467,288,316,Delta,4081.84,0,0,0,0,0,0,0,0.00,0.00,4082.50,4081.84
2023/2/20,08:40:00.0,4083.25,4084.50,4082.75,514,398,317,197,Delta,4081.85,0,0,0,0,0,0,0,0.00,0.00,4082.50,4081.85
2023/2/20,08:45:00.0,4082.50,4083.25,4082.25,319,221,165,154,Delta,4081.85,0,0,0,0,0,0,0,0.00,0.00,4082.50,4081.85
2023/2/20,08:50:00.0,4083.25,4083.25,4082.25,304,263,100,204,Delta,4081.86,0,0,0,0,0,0,0,0.00,0.00,4082.50,4081.86
2023/2/20,08:55:00.0,4084.00,4084.25,4083.00,384,309,176,208,Delta,4081.87,0,0,0,0,0,0,0,0.00,0.00,4082.50,4081.87
2023/2/20,09:00:00.0,4082.25,4084.25,4082.00,775,570,478,297,Delta,4081.87,0,0,0,0,0,0,0,0.00,0.00,4082.50,4081.87
2023/2/20,09:05:00.0,4082.25,4082.50,4081.25,702,516,324,378,Delta,4081.87,0,0,0,0,0,0,0,0.00,0.00,4082.50,4081.87
2023/2/20,09:10:00.0,4081.50,4082.50,4081.50,332,266,140,192,Delta,4081.87,0,0,0,0,0,0,0,0.00,0.00,4082.50,4081.87
2023/2/20,09:15:00.0,4081.50,4082.25,4081.25,362,284,151,211,Delta,4081.87,0,0,0,0,0,0,0,0.00,0.00,4082.50,4081.87
2023/2/20,09:20:00.0,4082.00,4082.25,4080.50,571,415,259,312,Delta,4081.87,0,0,0,0,0,0,0,0.00,0.00,4082.50,4081.87
2023/2/20,09:25:00.0,4081.50,4082.25,4081.00,492,354,272,220,Delta,4081.87,0,0,0,0,0,0,0,0.00,0.00,4082.50,4081.87
2023/2/20,09:30:00.0,4079.75,4081.75,4079.50,1261,968,635,626,Delta,4081.84,4083,4082,4080,4087,4085,4077,4075,4075.75,4080.47,0.00,4081.84
2023/2/20,09:35:00.0,4078.50,4080.00,4078.25,1035,789,582,453,Delta,4081.80,4083,4082,4080,4087,4085,4077,4075,4075.75,4079.81,0.00,4081.80
2023/2/20,09:40:00.0,4080.00,4080.50,4078.25,1046,766,432,614,Delta,4081.78,4083,4082,4080,4087,4085,4077,4075,4075.75,4079.80,0.00,4081.78
2023/2/20,09:45:00.0,4080.50,4081.00,4079.50,555,478,307,248,Delta,4081.77,4083,4082,4080,4087,4085,4077,4075,4075.75,4079.87,0.00,4081.77
2023/2/20,09:50:00.0,4080.00,4081.00,4079.25,539,461,269,270,Delta,4081.76,4083,4082,4080,4087,4085,4077,4075,4075.75,4079.90,0.00,4081.76
2023/2/20,09:55:00.0,4079.25,4081.00,4079.25,661,541,404,257,Delta,4081.74,4083,4082,4080,4087,4085,4077,4075,4075.75,4079.98,0.00,4081.74
2023/2/20,10:00:00.0,4077.50,4079.50,4077.25,2274,1460,1187,1087,Delta,4081.64,4083,4082,4080,4087,4085,4077,4075,4075.75,4079.46,0.00,4081.64
2023/2/20,10:05:00.0,4077.25,4078.25,4077.00,877,639,412,465,Delta,4081.59,4083,4082,4080,4087,4085,4077,4075,4075.75,4079.27,0.00,4081.59
2023/2/20,10:10:00.0,4076.00,4077.75,4075.75,864,658,501,363,Delta,4081.54,4083,4082,4080,4087,4085,4077,4075,4075.75,4079.02,0.00,4081.54
2023/2/20,10:15:00.0,4076.75,4077.25,4075.75,1066,780,474,592,Delta,4081.49,4083,4082,4080,4087,4085,4077,4075,4075.75,4078.76,0.00,4081.49
2023/2/20,10:20:00.0,4076.75,4077.25,4076.00,805,584,477,328,Delta,4081.45,4083,4082,4080,4087,4085,4077,4075,4075.75,4078.61,0.00,4081.45
2023/2/20,10:25:00.0,4075.75,4076.75,4075.50,771,590,470,301,Delta,4081.41,4083,4082,4080,4087,4085,4077,4075,4075.75,4078.44,0.00,4081.41
2023/2/20,10:30:00.0,4076.00,4076.50,4075.25,871,684,447,424,Delta,4081.36,4083,4082,4080,4087,4085,4077,4075,4075.75,4078.27,0.00,4081.36
2023/2/20,10:35:00.0,4076.25,4076.50,4075.50,1534,1018,641,893,Delta,4081.28,4083,4082,4080,4087,4085,4077,4075,4075.75,4078.01,0.00,4081.28
2023/2/20,10:40:00.0,4076.00,4076.50,4075.50,537,415,296,241,Delta,4081.25,4083,4082,4080,4087,4085,4077,4075,4075.75,4077.94,0.00,4081.25
2023/2/20,10:45:00.0,4075.00,4076.00,4074.75,1089,810,623,466,Delta,4081.18,4083,4082,4080,4087,4085,4077,4075,4075.75,4077.74,0.00,4081.18
2023/2/20,10:50:00.0,4076.25,4076.25,4075.25,765,580,304,461,Delta,4081.15,4083,4082,4080,4087,4085,4077,4075,4075.75,4077.66,0.00,4081.15
2023/2/20,10:55:00.0,4076.00,4076.50,4075.75,558,439,288,270,Delta,4081.12,4083,4082,4080,4087,4085,4077,4075,4075.75,4077.61,0.00,4081.12
2023/2/20,11:00:00.0,4077.75,4078.00,4076.00,1086,801,470,616,Delta,4081.08,4083,4082,4080,4087,4085,4077,4075,4075.75,4077.57,0.00,4081.08
2023/2/20,11:05:00.0,4077.50,4077.75,4076.50,767,565,450,317,Delta,4081.06,4083,4082,4080,4087,4085,4077,4075,4075.75,4077.56,0.00,4081.06
2023/2/20,11:10:00.0,4077.25,4077.50,4076.50,450,332,273,177,Delta,4081.04,4083,4082,4080,4087,4085,4077,4075,4075.75,4077.54,0.00,4081.04
2023/2/20,11:15:00.0,4078.00,4078.00,4077.00,762,610,293,469,Delta,4081.02,4083,4082,4080,4087,4085,4077,4075,4075.75,4077.55,0.00,4081.02
2023/2/20,11:20:00.0,4078.25,4078.75,4077.75,656,508,247,409,Delta,4081.00,4083,4082,4080,4087,4085,4077,4075,4075.75,4077.57,0.00,4081.00
2023/2/20,11:25:00.0,4077.50,4078.50,4077.50,505,397,229,276,Delta,4080.98,4083,4082,4080,4087,4085,4077,4075,4075.75,4077.58,0.00,4080.98
2023/2/20,11:30:00.0,4075.75,4078.25,4075.75,776,575,557,219,Delta,4080.95,4083,4082,4080,4087,4085,4077,4075,4075.75,4077.56,0.00,4080.95
2023/2/20,11:35:00.0,4076.25,4076.25,4074.50,1775,1118,864,911,Delta,4080.87,4083,4082,4080,4087,4085,4077,4075,4075.75,4077.41,0.00,4080.87
2023/2/20,11:40:00.0,4076.50,4077.00,4076.00,294,244,108,186,Delta,4080.86,4083,4082,4080,4087,4085,4077,4075,4075.75,4077.40,0.00,4080.86
2023/2/20,11:45:00.0,4075.75,4076.50,4075.50,502,343,288,214,Delta,4080.83,4083,4082,4080,4087,4085,4077,4075,4075.75,4077.37,0.00,4080.83
2023/2/20,11:50:00.0,4075.50,4076.25,4075.50,429,305,253,176,Delta,4080.81,4083,4082,4080,4087,4085,4077,4075,4075.75,4077.34,0.00,4080.81
2023/2/20,11:55:00.0,4074.75,4076.00,4074.75,350,246,255,95,Delta,4080.79,4083,4082,4080,4087,4085,4077,4075,4075.75,4077.31,0.00,4080.79
2023/2/20,12:00:00.0,4073.75,4075.25,4073.50,1106,799,667,439,Delta,4080.72,4083,4082,4080,4087,4085,4077,4075,4075.75,4077.18,0.00,4080.72
2023/2/20,12:05:00.0,4074.00,4074.00,4073.50,413,308,190,223,Delta,4080.70,4083,4082,4080,4087,4085,4077,4075,4075.75,4077.12,0.00,4080.70
2023/2/20,12:10:00.0,4073.75,4074.00,4073.25,325,192,116,209,Delta,4080.68,4083,4082,4080,4087,4085,4077,4075,4075.75,4077.08,0.00,4080.68
2023/2/20,12:15:00.0,4073.75,4074.00,4073.25,614,315,148,466,Delta,4080.64,4083,4082,4080,4087,4085,4077,4075,4075.75,4077.01,0.00,4080.64
2023/2/20,12:20:00.0,4073.50,4074.25,4073.50,322,219,170,152,Delta,4080.62,4083,4082,4080,4087,4085,4077,4075,4075.75,4076.98,0.00,4080.62
2023/2/20,12:25:00.0,4075.75,4076.00,4073.25,896,497,251,645,Delta,4080.58,4083,4082,4080,4087,4085,4077,4075,4075.75,4076.90,0.00,4080.58
2023/2/20,12:30:00.0,4076.00,4076.25,4075.25,375,295,159,216,Delta,4080.57,4083,4082,4080,4087,4085,4077,4075,4075.75,4076.89,0.00,4080.57
2023/2/20,12:35:00.0,4076.25,4076.75,4076.00,312,222,146,166,Delta,4080.56,4083,4082,4080,4087,4085,4077,4075,4075.75,4076.88,0.00,4080.56
2023/2/20,12:40:00.0,4076.75,4076.75,4076.00,210,157,88,122,Delta,4080.55,4083,4082,4080,4087,4085,4077,4075,4075.75,4076.88,0.00,4080.55
2023/2/20,12:45:00.0,4077.50,4078.00,4076.00,634,340,242,392,Delta,4080.53,4083,4082,4080,4087,4085,4077,4075,4075.75,4076.88,0.00,4080.53
2023/2/20,12:50:00.0,4077.00,4077.75,4076.50,396,180,211,185,Delta,4080.52,4083,4082,4080,4087,4085,4077,4075,4075.75,4076.88,0.00,4080.52
2023/2/20,12:55:00.0,4075.75,4077.50,4075.75,830,470,551,279,Delta,4080.49,4083,4082,4080,4087,4085,4077,4075,4075.75,4076.87,0.00,4080.49
2023/2/20,18:00:00.0,4076.75,4077.50,4075.00,1187,793,585,602,Delta,4076.75,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4076.75
2023/2/20,18:05:00.0,4077.25,4077.75,4076.75,467,360,267,200,Delta,4076.89,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4076.89
2023/2/20,18:10:00.0,4075.75,4077.50,4075.25,621,454,375,246,Delta,4076.58,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4076.58
2023/2/20,18:15:00.0,4076.50,4077.00,4075.25,498,356,209,289,Delta,4076.57,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4076.57
2023/2/20,18:20:00.0,4076.25,4077.00,4076.25,150,130,76,74,Delta,4076.55,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4076.55
2023/2/20,18:25:00.0,4077.00,4077.25,4076.00,221,191,123,98,Delta,4076.58,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4076.58
2023/2/20,18:30:00.0,4076.00,4077.00,4075.50,506,383,269,237,Delta,4076.50,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4076.50
2023/2/20,18:35:00.0,4076.50,4076.75,4076.00,128,111,59,69,Delta,4076.50,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4076.50
2023/2/20,18:40:00.0,4076.50,4076.75,4075.75,256,236,85,171,Delta,4076.50,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4076.50
2023/2/20,18:45:00.0,4076.00,4077.00,4076.00,171,137,96,75,Delta,4076.48,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4076.48
2023/2/20,18:50:00.0,4076.50,4076.75,4076.00,174,162,60,114,Delta,4076.48,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4076.48
2023/2/20,18:55:00.0,4077.00,4077.00,4075.50,399,333,139,260,Delta,4076.52,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4076.52
2023/2/20,19:00:00.0,4075.75,4077.25,4075.50,839,647,456,383,Delta,4076.41,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4076.41
2023/2/20,19:05:00.0,4074.50,4076.00,4074.25,718,569,427,291,Delta,4076.19,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4076.19
2023/2/20,19:10:00.0,4072.75,4074.50,4071.50,1663,1240,995,668,Delta,4075.48,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4075.48
2023/2/20,19:15:00.0,4073.25,4073.50,4071.75,852,604,364,488,Delta,4075.26,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4075.26
2023/2/20,19:20:00.0,4074.00,4074.50,4073.25,555,437,211,344,Delta,4075.19,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4075.19
2023/2/20,19:25:00.0,4074.00,4074.50,4072.75,629,482,306,323,Delta,4075.11,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4075.11
2023/2/20,19:30:00.0,4074.50,4074.50,4073.50,502,392,227,275,Delta,4075.08,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4075.08
2023/2/20,19:35:00.0,4073.75,4074.50,4073.25,422,310,256,166,Delta,4075.03,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4075.03
2023/2/20,19:40:00.0,4073.50,4073.75,4072.25,609,414,372,237,Delta,4074.95,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4074.95
2023/2/20,19:45:00.0,4073.75,4074.00,4073.25,321,230,160,161,Delta,4074.92,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4074.92
2023/2/20,19:50:00.0,4072.25,4073.75,4072.00,649,438,400,249,Delta,4074.78,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4074.78
2023/2/20,19:55:00.0,4070.00,4072.25,4069.75,1523,1046,907,616,Delta,4074.26,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4074.26
2023/2/20,20:00:00.0,4069.50,4070.25,4068.25,1306,885,721,585,Delta,4073.86,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4073.86
2023/2/20,20:05:00.0,4069.00,4070.25,4068.25,942,635,504,438,Delta,4073.58,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4073.58
2023/2/20,20:10:00.0,4068.50,4069.25,4067.25,1410,946,746,664,Delta,4073.17,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4073.17
2023/2/20,20:15:00.0,4070.75,4071.25,4068.25,1299,914,494,805,Delta,4073.01,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4073.01
2023/2/20,20:20:00.0,4071.00,4071.50,4070.50,742,546,380,362,Delta,4072.93,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4072.93
2023/2/20,20:25:00.0,4070.00,4071.00,4069.75,586,368,386,200,Delta,4072.85,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4072.85
2023/2/20,20:30:00.0,4069.75,4070.00,4068.00,957,654,489,468,Delta,4072.71,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4072.71
2023/2/20,20:35:00.0,4070.50,4070.75,4069.75,516,407,226,290,Delta,4072.66,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4072.66
2023/2/20,20:40:00.0,4071.25,4071.50,4069.50,618,466,267,351,Delta,4072.62,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4072.62
2023/2/20,20:45:00.0,4072.25,4072.75,4071.00,882,662,357,525,Delta,4072.60,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4072.60
2023/2/20,20:50:00.0,4071.50,4072.75,4071.00,993,693,490,503,Delta,4072.56,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4072.56
2023/2/20,20:55:00.0,4071.75,4072.00,4071.00,377,320,172,205,Delta,4072.55,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4072.55
2023/2/20,21:00:00.0,4070.50,4072.25,4070.25,618,455,387,231,Delta,4072.50,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4072.50
2023/2/20,21:05:00.0,4071.25,4071.75,4070.00,566,423,310,256,Delta,4072.47,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4072.47
2023/2/20,21:10:00.0,4070.50,4071.50,4070.25,429,292,234,195,Delta,4072.44,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4072.44
2023/2/20,21:15:00.0,4070.50,4071.00,4070.25,286,209,164,122,Delta,4072.42,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4072.42
2023/2/20,21:20:00.0,4069.75,4070.50,4069.00,501,370,340,161,Delta,4072.37,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4072.37
2023/2/20,21:25:00.0,4071.25,4071.50,4069.75,423,325,130,293,Delta,4072.35,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4072.35
2023/2/20,21:30:00.0,4072.50,4073.00,4071.00,646,459,216,430,Delta,4072.35,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4072.35
2023/2/20,21:35:00.0,4072.00,4072.75,4072.00,322,242,169,153,Delta,4072.35,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4072.35
2023/2/20,21:40:00.0,4071.00,4072.25,4070.75,417,316,251,166,Delta,4072.33,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4072.33
2023/2/20,21:45:00.0,4071.50,4071.75,4070.75,237,190,109,128,Delta,4072.32,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4072.32
2023/2/20,21:50:00.0,4070.50,4071.75,4070.25,339,260,201,138,Delta,4072.30,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4072.30
2023/2/20,21:55:00.0,4070.50,4070.75,4069.50,332,251,210,122,Delta,4072.28,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4072.28
2023/2/20,22:00:00.0,4070.50,4071.25,4070.00,312,252,172,140,Delta,4072.26,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4072.26
2023/2/20,22:05:00.0,4069.75,4071.00,4069.50,343,287,210,133,Delta,4072.24,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4072.24
2023/2/20,22:10:00.0,4068.50,4070.00,4068.25,610,498,361,249,Delta,4072.16,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4072.16
2023/2/20,22:15:00.0,4070.25,4070.50,4068.50,387,300,169,218,Delta,4072.14,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4072.14
2023/2/20,22:20:00.0,4070.75,4071.00,4070.25,206,163,95,111,Delta,4072.13,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4072.13
2023/2/20,22:25:00.0,4070.75,4071.25,4070.50,250,187,105,145,Delta,4072.12,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4072.12
2023/2/20,22:30:00.0,4071.25,4071.25,4070.75,227,189,111,116,Delta,4072.11,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4072.11
2023/2/20,22:35:00.0,4070.25,4071.25,4070.00,321,246,186,135,Delta,4072.09,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4072.09
2023/2/20,22:40:00.0,4069.50,4070.50,4069.25,586,390,361,225,Delta,4072.05,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4072.05
2023/2/20,22:45:00.0,4070.75,4070.75,4069.50,137,108,28,109,Delta,4072.04,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4072.04
2023/2/20,22:50:00.0,4069.75,4071.00,4069.75,268,202,187,81,Delta,4072.02,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4072.02
2023/2/20,22:55:00.0,4070.75,4070.75,4070.00,178,132,70,108,Delta,4072.02,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4072.02
2023/2/20,23:00:00.0,4071.25,4071.25,4070.75,294,217,115,179,Delta,4072.01,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4072.01
2023/2/20,23:05:00.0,4070.50,4071.25,4069.75,297,221,140,157,Delta,4072.00,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4072.00
2023/2/20,23:10:00.0,4070.50,4070.75,4070.25,156,121,94,62,Delta,4071.99,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4071.99
2023/2/20,23:15:00.0,4069.75,4070.75,4069.50,231,172,149,82,Delta,4071.98,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4071.98
2023/2/20,23:20:00.0,4070.00,4070.25,4069.75,78,66,39,39,Delta,4071.97,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4071.97
2023/2/20,23:25:00.0,4069.75,4070.25,4069.50,223,180,128,95,Delta,4071.96,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4071.96
2023/2/20,23:30:00.0,4069.50,4070.00,4069.25,266,194,144,122,Delta,4071.94,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4071.94
2023/2/20,23:35:00.0,4069.75,4070.00,4069.50,129,102,61,68,Delta,4071.93,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4071.93
2023/2/20,23:40:00.0,4069.50,4070.25,4069.50,121,102,65,56,Delta,4071.92,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4071.92
2023/2/20,23:45:00.0,4069.50,4069.75,4069.25,150,121,77,73,Delta,4071.91,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4071.91
2023/2/20,23:50:00.0,4069.25,4070.25,4069.25,165,133,87,78,Delta,4071.90,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4071.90
2023/2/20,23:55:00.0,4069.75,4070.50,4069.50,230,180,98,132,Delta,4071.89,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4071.89
2023/2/21,00:00:00.0,4069.75,4069.75,4069.25,325,229,159,166,Delta,4071.87,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4071.87
2023/2/21,00:05:00.0,4072.00,4072.50,4069.75,1192,780,476,716,Delta,4071.87,4083,4082,4080,4087,4085,4077,4075,0.00,0.00,4050.50,4071.87
